"DESCRIPTION","NAME","OFFERID","PICTURE","PRICE","URL"
"Сверло Энкор 21013 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф1.3х16/38мм) Энкор (21013)","37764909","https://www.enkor24.ru/u/images/products/4e/4ef7fc1795aee1be2071238f5d31a6f1a0bf9225.jpg","7.8","https://www.enkor24.ru/product/10852-sverlo-po-metallu-hss-f1-3x16-38mm-enkor-21013"
"Сверло Энкор 21014 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф1.4х18/40мм) Энкор (21014)","37764910","https://www.enkor24.ru/u/images/products/4e/4ef7fc1795aee1be2071238f5d31a6f1a0bf9225.jpg","7.8","https://www.enkor24.ru/product/10853-sverlo-po-metallu-hss-f1-4x18-40mm-enkor-21014"
"None","Сверло по металлу Энкор hss ф1.5х18/40мм","37764911","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","7.8","https://www.enkor24.ru/product/10854-sverlo-po-metallu-enkor-hss-f1-5x18-40mm"
"Сверло спиральное HSS удлиненной серии Энкор 22015 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф1.5х45/70мм) Энкор (22015)","37764912","https://www.enkor24.ru/u/images/products/ea/ea5b1a3f06ae9566ffecfc7d0d187563e2882f24.jpg","14.5","https://www.enkor24.ru/product/10855-sverlo-po-metallu-udlinyonnoe-f1-5x45-70mm-enkor-22015"
"Сверло Энкор 21016 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф1.6х20/43мм) Энкор (21016)","37764913","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","8","https://www.enkor24.ru/product/10856-sverlo-po-metallu-hss-f1-6x20-43mm-enkor-21016"
"Сверло Энкор 21017 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф1.7х20/43мм) Энкор (21017)","37764914","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","8","https://www.enkor24.ru/product/10857-sverlo-po-metallu-hss-f1-7x20-43mm-enkor-21017"
"None","Сверло по металлу hss (ф1.8х22/46мм) Энкор (21018)","37764915","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","8","https://www.enkor24.ru/product/10858-sverlo-po-metallu-hss-f1-8x22-46mm-enkor-21018"
"Сверло Энкор 21019 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф1.9х22/46мм) Энкор (21019)","37764916","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","8","https://www.enkor24.ru/product/10859-sverlo-po-metallu-hss-f1-9x22-46mm-enkor-21019"
"Сверло Энкор 21020 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.0х24/49мм) Энкор (21020)","37764917","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","8","https://www.enkor24.ru/product/10860-sverlo-po-metallu-hss-f2-0x24-49mm-enkor-21020"
"Сверло спиральное HSS удлиненной серии Энкор 22020 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф2.0х56/85мм) Энкор (22020)","37764918","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","14.9","https://www.enkor24.ru/product/10861-sverlo-po-metallu-udlinyonnoe-f2-0x56-85mm-enkor-22020"
"Сверло Энкор 21021 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.1х24/49мм) Энкор (21021)","37764919","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","10","https://www.enkor24.ru/product/10862-sverlo-po-metallu-hss-f2-1x24-49mm-enkor-21021"
"Сверло Энкор 21022 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.2х27/53мм) Энкор (21022)","37764920","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","10","https://www.enkor24.ru/product/10863-sverlo-po-metallu-hss-f2-2x27-53mm-enkor-21022"
"Сверло Энкор 21023 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.3х27/53мм) Энкор (21023)","37764921","https://www.enkor24.ru/u/images/products/cf/cf5e5fe1061312727bc0017fb260d078b4af8d35.jpg","10","https://www.enkor24.ru/product/10864-sverlo-po-metallu-hss-f2-3x27-53mm-enkor-21023"
"Сверло Энкор 21024 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.4х30/57мм) Энкор (21024)","37764922","https://www.enkor24.ru/u/images/products/ea/ea5b1a3f06ae9566ffecfc7d0d187563e2882f24.jpg","10","https://www.enkor24.ru/product/10865-sverlo-po-metallu-hss-f2-4x30-57mm-enkor-21024"
"Сверло Энкор 21025 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.5х30/57мм) Энкор (21025)","37764923","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","10","https://www.enkor24.ru/product/10866-sverlo-po-metallu-hss-f2-5x30-57mm-enkor-21025"
"Сверло спиральное HSS удлиненной серии Энкор 22025 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф2.5х62/95мм) Энкор (22025)","37764924","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","17","https://www.enkor24.ru/product/10867-sverlo-po-metallu-udlinyonnoe-f2-5x62-95mm-enkor-22025"
"Сверло Энкор 21026 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.6х30/57мм) Энкор (21026)","37764925","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","10","https://www.enkor24.ru/product/10868-sverlo-po-metallu-hss-f2-6x30-57mm-enkor-21026"
"None","Сверло по металлу hss (ф2.7х33/61мм) Энкор (21027)","37764926","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","11","https://www.enkor24.ru/product/10869-sverlo-po-metallu-hss-f2-7x33-61mm-enkor-21027"
"None","Сверло по металлу hss (ф2.8х33/61мм) Энкор (21028)","37764927","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","11","https://www.enkor24.ru/product/10870-sverlo-po-metallu-hss-f2-8x33-61mm-enkor-21028"
"Сверло спиральное HSS удлиненной серии Энкор 22028 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф2.8х66/100мм) Энкор (22028)","37764928","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","19.6","https://www.enkor24.ru/product/10871-sverlo-po-metallu-udlinyonnoe-f2-8x66-100mm-enkor-22028"
"Сверло Энкор 21029 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф2.9х33/61мм) Энкор (21029)","37764929","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","11","https://www.enkor24.ru/product/10872-sverlo-po-metallu-hss-f2-9x33-61mm-enkor-21029"
"None","Сверло по металлу hss (ф3х33/61мм) Энкор (21030)","37764930","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12","https://www.enkor24.ru/product/10873-sverlo-po-metallu-hss-f3x33-61mm-enkor-21030"
"Сверло спиральное HSS удлиненной серии Энкор 22030 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф3х66/100мм) Энкор (22030)","37764931","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","19.6","https://www.enkor24.ru/product/10874-sverlo-po-metallu-udlinyonnoe-f3x66-100mm-enkor-22030"
"Сверло Энкор 21031 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф3.1х36/65мм) Энкор (21031)","37764932","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12.5","https://www.enkor24.ru/product/10875-sverlo-po-metallu-hss-f3-1x36-65mm-enkor-21031"
"Сверло Энкор 21032 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф3.2х36/65мм) Энкор (21032)","37764933","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12.5","https://www.enkor24.ru/product/10876-sverlo-po-metallu-hss-f3-2x36-65mm-enkor-21032"
"Сверло спиральное HSS удлиненной серии Энкор 22032 предназначено для получения глубокого отверстия сверлением или увелич","Сверло по металлу удлинённое (ф3.2х69/106мм) Энкор (22032)","37764934","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","21.5","https://www.enkor24.ru/product/10877-sverlo-po-metallu-udlinyonnoe-f3-2x69-106mm-enkor-22032"
"Сверло Энкор 21033 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф3.3х36/65мм) Энкор (21033)","37764935","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12.8","https://www.enkor24.ru/product/10878-sverlo-po-metallu-hss-f3-3x36-65mm-enkor-21033"
"None","Сверло по металлу hss (ф3.4х39/70мм) Энкор (21034)","37764936","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12.8","https://www.enkor24.ru/product/10879-sverlo-po-metallu-hss-f3-4x39-70mm-enkor-21034"
"Сверло Энкор 21035 предназначено для сверления отверстий в металлических конструкциях. Изготовлено из высокопроизводител","Сверло по металлу hss (ф3.5х39/70мм) Энкор (21035)","37764937","https://www.enkor24.ru/u/images/products/72/727741f49dee3d01d7fb4d2e26a4739caaa976b3.jpg","12.8","https://www.enkor24.ru/product/10880-sverlo-po-metallu-hss-f3-5x39-70mm-enkor-21035"
